ECPRI version,ECPRI Data Format Ecpri Message,Ecpri Payload Length,ecpriPcid,ecpriSeqid,dataDirection,payloadVersion,filterIndex,frameId,SubframeId,SlotId,Symbolid,SectionsID,rb,StartPrb,NumOfPrb,Sampling ,ByteStart,ByteEnd,TimeStamp(s),TimeStamp(us/ns),PacketOffsetTo10ms(ns),PacketOffsetTo10ms(utu),N1,PacketAdvanceToAif(ns)
1,0,1300,0,46464,1,1,0,244,3,0,13,1,0,92,46,9,4031467,4032754,315965949,323207580,3207580,3941474,756,-256742.9
1,0,1272,0,46720,1,1,0,244,3,0,13,1,0,138,45,9,4032809,4034068,315965949,323208064,3208064,3942069,756,-256258.9
1,0,1272,0,46976,1,1,0,244,3,0,13,1,0,183,45,9,4034123,4035382,315965949,323208548,3208548,3942664,756,-255774.9
1,0,1272,0,47232,1,1,0,244,3,0,13,1,0,228,45,9,4035437,4036696,315965949,323209025,3209025,3943250,756,-255297.9
1,0,1300,128,45952,1,1,0,244,3,0,13,1,0,0,46,9,4036751,4038038,315965949,323209521,3209521,3943859,756,-254801.9
1,0,1300,128,46208,1,1,0,244,3,0,13,1,0,46,46,9,4038093,4039380,315965949,323210013,3210013,3944464,756,-254309.9
1,0,1300,128,46464,1,1,0,244,3,0,13,1,0,92,46,9,4039435,4040722,315965949,323210498,3210498,3945060,756,-253824.9
1,0,1272,128,46720,1,1,0,244,3,0,13,1,0,138,45,9,4040777,4042036,315965949,323210982,3210982,3945655,756,-253340.9
1,0,1272,128,46976,1,1,0,244,3,0,13,1,0,183,45,9,4042091,4043350,315965949,323211466,3211466,3946249,756,-252856.9
1,0,1272,128,47232,1,1,0,244,3,0,13,1,0,228,45,9,4043405,4044664,315965949,323211942,3211942,3946834,756,-252380.9
1,0,1300,0,47488,1,1,0,244,3,1,0,1,0,0,46,9,4044719,4046006,315965949,323242687,3242687,3984614,756,-257313
1,0,1300,0,47744,1,1,0,244,3,1,0,1,0,46,46,9,4046061,4047348,315965949,323243180,3243180,3985220,756,-256820
1,0,1300,0,48000,1,1,0,244,3,1,0,1,0,92,46,9,4047403,4048690,315965949,323243664,3243664,3985814,756,-256336
1,0,1272,0,48256,1,1,0,244,3,1,0,1,0,138,45,9,4048745,4050004,315965949,323244148,3244148,3986409,756,-255852
1,0,1272,0,48512,1,1,0,244,3,1,0,1,0,183,45,9,4050059,4051318,315965949,323244632,3244632,3987004,756,-255368
1,0,1272,0,48768,1,1,0,244,3,1,0,1,0,228,45,9,4051373,4052632,315965949,323245109,3245109,3987590,756,-254891
1,0,1300,128,47488,1,1,0,244,3,1,0,1,0,0,46,9,4052687,4053974,315965949,323245605,3245605,3988199,756,-254395
1,0,1300,128,47744,1,1,0,244,3,1,0,1,0,46,46,9,4054029,4055316,315965949,323246097,3246097,3988804,756,-253903
1,0,1300,128,48000,1,1,0,244,3,1,0,1,0,92,46,9,4055371,4056658,315965949,323246582,3246582,3989400,756,-253418
1,0,1272,128,48256,1,1,0,244,3,1,0,1,0,138,45,9,4056713,4057972,315965949,323247066,3247066,3989995,756,-252934
1,0,1272,128,48512,1,1,0,244,3,1,0,1,0,183,45,9,4058027,4059286,315965949,323247550,3247550,3990589,756,-252450
1,0,1272,128,48768,1,1,0,244,3,1,0,1,0,228,45,9,4059341,4060600,315965949,323248026,3248026,3991174,756,-251974
1,0,1300,0,49024,1,1,0,244,3,1,1,1,0,0,46,9,4060655,4061942,315965949,323278381,3278381,4028475,756,-257816.9
1,0,1300,0,49280,1,1,0,244,3,1,1,1,0,46,46,9,4061997,4063284,315965949,323278873,3278873,4029079,756,-257324.9
1,0,1300,0,49536,1,1,0,244,3,1,1,1,0,92,46,9,4063339,4064626,315965949,323279357,3279357,4029674,756,-256840.9
1,0,1272,0,49792,1,1,0,244,3,1,1,1,0,138,45,9,4064681,4065940,315965949,323279842,3279842,4030270,756,-256355.9
1,0,1272,0,50048,1,1,0,244,3,1,1,1,0,183,45,9,4065995,4067254,315965949,323280326,3280326,4030865,756,-255871.9
1,0,1272,0,50304,1,1,0,244,3,1,1,1,0,228,45,9,4067309,4068568,315965949,323280802,3280802,4031449,756,-255395.9
1,0,1300,128,49024,1,1,0,244,3,1,1,1,0,0,46,9,4068623,4069910,315965949,323281298,3281298,4032059,756,-254899.9
1,0,1300,128,49280,1,1,0,244,3,1,1,1,0,46,46,9,4069965,4071252,315965949,323281791,3281791,4032665,756,-254406.9
1,0,1300,128,49536,1,1,0,244,3,1,1,1,0,92,46,9,4071307,4072594,315965949,323282275,3282275,4033260,756,-253922.9
1,0,1272,128,49792,1,1,0,244,3,1,1,1,0,138,45,9,4072649,4073908,315965949,323282759,3282759,4033854,756,-253438.9
1,0,1272,128,50048,1,1,0,244,3,1,1,1,0,183,45,9,4073963,4075222,315965949,323283243,3283243,4034449,756,-252954.9
1,0,1272,128,50304,1,1,0,244,3,1,1,1,0,228,45,9,4075277,4076536,315965949,323283719,3283719,4035034,756,-252478.9
1,0,1300,0,50560,1,1,0,244,3,1,2,1,0,0,46,9,4076591,4077878,315965949,323314074,3314074,4072334,756,-257801
1,0,1300,0,50816,1,1,0,244,3,1,2,1,0,46,46,9,4077933,4079220,315965949,323314567,3314567,4072940,756,-257308
1,0,1300,0,51072,1,1,0,244,3,1,2,1,0,92,46,9,4079275,4080562,315965949,323315051,3315051,4073535,756,-256824
1,0,1272,0,51328,1,1,0,244,3,1,2,1,0,138,45,9,4080617,4081876,315965949,323315535,3315535,4074129,756,-256340
1,0,1272,0,51584,1,1,0,244,3,1,2,1,0,183,45,9,4081931,4083190,315965949,323316019,3316019,4074724,756,-255856
1,0,1272,0,51840,1,1,0,244,3,1,2,1,0,228,45,9,4083245,4084504,315965949,323316495,3316495,4075309,756,-255380
1,0,1300,128,50560,1,1,0,244,3,1,2,1,0,0,46,9,4084559,4085846,315965949,323316992,3316992,4075920,756,-254883
1,0,1300,128,50816,1,1,0,244,3,1,2,1,0,46,46,9,4085901,4087188,315965949,323317484,3317484,4076524,756,-254391
1,0,1300,128,51072,1,1,0,244,3,1,2,1,0,92,46,9,4087243,4088530,315965949,323317968,3317968,4077119,756,-253907
1,0,1272,128,51328,1,1,0,244,3,1,2,1,0,138,45,9,4088585,4089844,315965949,323318452,3318452,4077714,756,-253423
1,0,1272,128,51584,1,1,0,244,3,1,2,1,0,183,45,9,4089899,4091158,315965949,323318937,3318937,4078310,756,-252938
1,0,1272,128,51840,1,1,0,244,3,1,2,1,0,228,45,9,4091213,4092472,315965949,323319413,3319413,4078895,756,-252462
1,0,1300,0,52096,1,1,0,244,3,1,3,1,0,0,46,9,4092527,4093814,315965949,323349719,3349719,4116135,756,-257833.1
1,0,1300,0,52352,1,1,0,244,3,1,3,1,0,46,46,9,4093869,4095156,315965949,323350211,3350211,4116739,756,-257341.1
1,0,1300,0,52608,1,1,0,244,3,1,3,1,0,92,46,9,4095211,4096498,315965949,323350695,3350695,4117334,756,-256857.1
1,0,1272,0,52864,1,1,0,244,3,1,3,1,0,138,45,9,4096553,4097812,315965949,323351180,3351180,4117930,756,-256372.1
1,0,1272,0,53120,1,1,0,244,3,1,3,1,0,183,45,9,4097867,4099126,315965949,323351664,3351664,4118525,756,-255888.1
1,0,1272,0,53376,1,1,0,244,3,1,3,1,0,228,45,9,4099181,4100440,315965949,323352140,3352140,4119110,756,-255412.1
1,0,1300,128,52096,1,1,0,244,3,1,3,1,0,0,46,9,4100495,4101782,315965949,323352636,3352636,4119719,756,-254916.1
1,0,1300,128,52352,1,1,0,244,3,1,3,1,0,46,46,9,4101837,4103124,315965949,323353129,3353129,4120325,756,-254423.1
1,0,1300,128,52608,1,1,0,244,3,1,3,1,0,92,46,9,4103179,4104466,315965949,323353613,3353613,4120920,756,-253939.1
1,0,1272,128,52864,1,1,0,244,3,1,3,1,0,138,45,9,4104521,4105780,315965949,323354097,3354097,4121514,756,-253455.1
1,0,1272,128,53120,1,1,0,244,3,1,3,1,0,183,45,9,4105835,4107094,315965949,323354585,3354585,4122114,756,-252967.1
1,0,1272,128,53376,1,1,0,244,3,1,3,1,0,228,45,9,4107149,4108408,315965949,323355061,3355061,4122699,756,-252491.1
1,0,1300,0,53632,1,1,0,244,3,1,4,1,0,0,46,9,4108463,4109750,315965949,323385461,3385461,4160054,756,-257768.2
1,0,1300,0,53888,1,1,0,244,3,1,4,1,0,46,46,9,4109805,4111092,315965949,323385953,3385953,4160659,756,-257276.2
1,0,1300,0,54144,1,1,0,244,3,1,4,1,0,92,46,9,4111147,4112434,315965949,323386437,3386437,4161254,756,-256792.2
1,0,1272,0,54400,1,1,0,244,3,1,4,1,0,138,45,9,4112489,4113748,315965949,323386922,3386922,4161850,756,-256307.2
1,0,1272,0,54656,1,1,0,244,3,1,4,1,0,183,45,9,4113803,4115062,315965949,323387406,3387406,4162444,756,-255823.2
1,0,1272,0,54912,1,1,0,244,3,1,4,1,0,228,45,9,4115117,4116376,315965949,323387882,3387882,4163029,756,-255347.2
1,0,1300,128,53632,1,1,0,244,3,1,4,1,0,0,46,9,4116431,4117718,315965949,323388378,3388378,4163639,756,-254851.2
1,0,1300,128,53888,1,1,0,244,3,1,4,1,0,46,46,9,4117773,4119060,315965949,323388871,3388871,4164245,756,-254358.2
1,0,1300,128,54144,1,1,0,244,3,1,4,1,0,92,46,9,4119115,4120402,315965949,323389355,3389355,4164839,756,-253874.2
1,0,1272,128,54400,1,1,0,244,3,1,4,1,0,138,45,9,4120457,4121716,315965949,323389839,3389839,4165434,756,-253390.2
1,0,1272,128,54656,1,1,0,244,3,1,4,1,0,183,45,9,4121771,4123030,315965949,323390323,3390323,4166029,756,-252906.2
1,0,1272,128,54912,1,1,0,244,3,1,4,1,0,228,45,9,4123085,4124344,315965949,323390799,3390799,4166614,756,-252430.2
1,0,1300,0,55168,1,1,0,244,3,1,5,1,0,0,46,9,4124399,4125686,315965949,323421154,3421154,4203914,756,-257752.3
1,0,1300,0,55424,1,1,0,244,3,1,5,1,0,46,46,9,4125741,4127028,315965949,323421647,3421647,4204520,756,-257259.3
1,0,1300,0,55680,1,1,0,244,3,1,5,1,0,92,46,9,4127083,4128370,315965949,323422131,3422131,4205115,756,-256775.3
1,0,1272,0,55936,1,1,0,244,3,1,5,1,0,138,45,9,4128425,4129684,315965949,323422615,3422615,4205709,756,-256291.3
1,0,1272,0,56192,1,1,0,244,3,1,5,1,0,183,45,9,4129739,4130998,315965949,323423099,3423099,4206304,756,-255807.3
1,0,1272,0,56448,1,1,0,244,3,1,5,1,0,228,45,9,4131053,4132312,315965949,323423575,3423575,4206889,756,-255331.3
1,0,1300,128,55168,1,1,0,244,3,1,5,1,0,0,46,9,4132367,4133654,315965949,323424072,3424072,4207500,756,-254834.3
1,0,1300,128,55424,1,1,0,244,3,1,5,1,0,46,46,9,4133709,4134996,315965949,323424564,3424564,4208104,756,-254342.3
1,0,1300,128,55680,1,1,0,244,3,1,5,1,0,92,46,9,4135051,4136338,315965949,323425048,3425048,4208699,756,-253858.3
1,0,1272,128,55936,1,1,0,244,3,1,5,1,0,138,45,9,4136393,4137652,315965949,323425533,3425533,4209295,756,-253373.3
1,0,1272,128,56192,1,1,0,244,3,1,5,1,0,183,45,9,4137707,4138966,315965949,323426017,3426017,4209890,756,-252889.3
1,0,1272,128,56448,1,1,0,244,3,1,5,1,0,228,45,9,4139021,4140280,315965949,323426493,3426493,4210475,756,-252413.3
1,0,1300,0,56704,1,1,0,244,3,1,6,1,0,0,46,9,4140335,4141622,315965949,323456848,3456848,4247775,756,-257735.3
1,0,1300,0,56960,1,1,0,244,3,1,6,1,0,46,46,9,4141677,4142964,315965949,323457340,3457340,4248379,756,-257243.3
1,0,1300,0,57216,1,1,0,244,3,1,6,1,0,92,46,9,4143019,4144306,315965949,323457824,3457824,4248974,756,-256759.3
1,0,1272,0,57472,1,1,0,244,3,1,6,1,0,138,45,9,4144361,4145620,315965949,323458308,3458308,4249569,756,-256275.3
1,0,1272,0,57728,1,1,0,244,3,1,6,1,0,183,45,9,4145675,4146934,315965949,323458793,3458793,4250165,756,-255790.3
1,0,1272,0,57984,1,1,0,244,3,1,6,1,0,228,45,9,4146989,4148248,315965949,323459269,3459269,4250750,756,-255314.3
1,0,1300,128,56704,1,1,0,244,3,1,6,1,0,0,46,9,4148303,4149590,315965949,323459765,3459765,4251359,756,-254818.3
1,0,1300,128,56960,1,1,0,244,3,1,6,1,0,46,46,9,4149645,4150932,315965949,323460257,3460257,4251964,756,-254326.3
1,0,1300,128,57216,1,1,0,244,3,1,6,1,0,92,46,9,4150987,4152274,315965949,323460742,3460742,4252560,756,-253841.3
1,0,1272,128,57472,1,1,0,244,3,1,6,1,0,138,45,9,4152329,4153588,315965949,323461226,3461226,4253155,756,-253357.3
1,0,1272,128,57728,1,1,0,244,3,1,6,1,0,183,45,9,4153643,4154902,315965949,323461710,3461710,4253749,756,-252873.3
1,0,1272,128,57984,1,1,0,244,3,1,6,1,0,228,45,9,4154957,4156216,315965949,323462186,3462186,4254334,756,-252397.3
1,0,1300,0,58240,1,1,0,244,3,1,7,1,0,0,46,9,4156271,4157558,315965949,323492443,3492443,4291514,756,-257817.4
1,0,1300,0,58496,1,1,0,244,3,1,7,1,0,46,46,9,4157613,4158900,315965949,323492936,3492936,4292120,756,-257324.4
1,0,1300,0,58752,1,1,0,244,3,1,7,1,0,92,46,9,4158955,4160242,315965949,323493420,3493420,4292714,756,-256840.4
1,0,1272,0,59008,1,1,0,244,3,1,7,1,0,138,45,9,4160297,4161556,315965949,323493904,3493904,4293309,756,-256356.4
1,0,1272,0,59264,1,1,0,244,3,1,7,1,0,183,45,9,4161611,4162870,315965949,323494388,3494388,4293904,756,-255872.4
1,0,1272,0,59520,1,1,0,244,3,1,7,1,0,228,45,9,4162925,4164184,315965949,323494864,3494864,4294489,756,-255396.4
1,0,1300,128,58240,1,1,0,244,3,1,7,1,0,0,46,9,4164239,4165526,315965949,323495361,3495361,4295100,756,-254899.4
1,0,1300,128,58496,1,1,0,244,3,1,7,1,0,46,46,9,4165581,4166868,315965949,323495853,3495853,4295704,756,-254407.4
1,0,1300,128,58752,1,1,0,244,3,1,7,1,0,92,46,9,4166923,4168210,315965949,323496337,3496337,4296299,756,-253923.4
1,0,1272,128,59008,1,1,0,244,3,1,7,1,0,138,45,9,4168265,4169524,315965949,323496822,3496822,4296895,756,-253438.4
1,0,1272,128,59264,1,1,0,244,3,1,7,1,0,183,45,9,4169579,4170838,315965949,323497306,3497306,4297490,756,-252954.4
1,0,1272,128,59520,1,1,0,244,3,1,7,1,0,228,45,9,4170893,4172152,315965949,323497782,3497782,4298075,756,-252478.4
1,0,1300,0,59776,1,1,0,244,3,1,8,1,0,0,46,9,4172207,4173494,315965949,323528137,3528137,4335375,756,-257800.5
1,0,1300,0,60032,1,1,0,244,3,1,8,1,0,46,46,9,4173549,4174836,315965949,323528629,3528629,4335979,756,-257308.5
1,0,1300,0,60288,1,1,0,244,3,1,8,1,0,92,46,9,4174891,4176178,315965949,323529113,3529113,4336574,756,-256824.5
1,0,1272,0,60544,1,1,0,244,3,1,8,1,0,138,45,9,4176233,4177492,315965949,323529597,3529597,4337169,756,-256340.5
1,0,1272,0,60800,1,1,0,244,3,1,8,1,0,183,45,9,4177547,4178806,315965949,323530082,3530082,4337765,756,-255855.5
1,0,1272,0,61056,1,1,0,244,3,1,8,1,0,228,45,9,4178861,4180120,315965949,323530558,3530558,4338350,756,-255379.5
1,0,1300,128,59776,1,1,0,244,3,1,8,1,0,0,46,9,4180175,4181462,315965949,323531054,3531054,4338959,756,-254883.5
1,0,1300,128,60032,1,1,0,244,3,1,8,1,0,46,46,9,4181517,4182804,315965949,323531547,3531547,4339565,756,-254390.5
1,0,1300,128,60288,1,1,0,244,3,1,8,1,0,92,46,9,4182859,4184146,315965949,323532031,3532031,4340160,756,-253906.5
1,0,1272,128,60544,1,1,0,244,3,1,8,1,0,138,45,9,4184201,4185460,315965949,323532515,3532515,4340754,756,-253422.5
1,0,1272,128,60800,1,1,0,244,3,1,8,1,0,183,45,9,4185515,4186774,315965949,323532999,3532999,4341349,756,-252938.5
1,0,1272,128,61056,1,1,0,244,3,1,8,1,0,228,45,9,4186829,4188088,315965949,323533475,3533475,4341934,756,-252462.5
1,0,1300,0,61312,1,1,0,244,3,1,9,1,0,0,46,9,4188143,4189430,315965949,323563781,3563781,4379174,756,-257833.6
1,0,1300,0,61568,1,1,0,244,3,1,9,1,0,46,46,9,4189485,4190772,315965949,323564274,3564274,4379780,756,-257340.6
1,0,1300,0,61824,1,1,0,244,3,1,9,1,0,92,46,9,4190827,4192114,315965949,323564758,3564758,4380375,756,-256856.6
1,0,1272,0,62080,1,1,0,244,3,1,9,1,0,138,45,9,4192169,4193428,315965949,323565242,3565242,4380969,756,-256372.6
1,0,1272,0,62336,1,1,0,244,3,1,9,1,0,183,45,9,4193483,4194742,315965949,323565726,3565726,4381564,756,-255888.6
1,0,1272,0,62592,1,1,0,244,3,1,9,1,0,228,45,9,4194797,4196056,315965949,323566202,3566202,4382149,756,-255412.6
1,0,1300,128,61312,1,1,0,244,3,1,9,1,0,0,46,9,4196111,4197398,315965949,323566699,3566699,4382760,756,-254915.6
1,0,1300,128,61568,1,1,0,244,3,1,9,1,0,46,46,9,4197453,4198740,315965949,323567191,3567191,4383364,756,-254423.6
1,0,1300,128,61824,1,1,0,244,3,1,9,1,0,92,46,9,4198795,4200082,315965949,323567675,3567675,4383959,756,-253939.6
1,0,1272,128,62080,1,1,0,244,3,1,9,1,0,138,45,9,4200137,4201396,315965949,323568159,3568159,4384554,756,-253455.6
1,0,1272,128,62336,1,1,0,244,3,1,9,1,0,183,45,9,4201451,4202710,315965949,323568644,3568644,4385150,756,-252970.6
1,0,1272,128,62592,1,1,0,244,3,1,9,1,0,228,45,9,4202765,4204024,315965949,323569120,3569120,4385735,756,-252494.6
1,0,1300,0,62848,1,1,0,244,3,1,10,1,0,0,46,9,4204079,4205366,315965949,323599475,3599475,4423035,756,-257816.7
1,0,1300,0,63104,1,1,0,244,3,1,10,1,0,46,46,9,4205421,4206708,315965949,323599967,3599967,4423639,756,-257324.7
1,0,1300,0,63360,1,1,0,244,3,1,10,1,0,92,46,9,4206763,4208050,315965949,323600451,3600451,4424234,756,-256840.7
1,0,1272,0,63616,1,1,0,244,3,1,10,1,0,138,45,9,4208105,4209364,315965949,323600935,3600935,4424829,756,-256356.7
1,0,1272,0,63872,1,1,0,244,3,1,10,1,0,183,45,9,4209419,4210678,315965949,323601420,3601420,4425425,756,-255871.7
1,0,1272,0,64128,1,1,0,244,3,1,10,1,0,228,45,9,4210733,4211992,315965949,323601896,3601896,4426010,756,-255395.7
1,0,1300,128,62848,1,1,0,244,3,1,10,1,0,0,46,9,4212047,4213334,315965949,323602392,3602392,4426619,756,-254899.7
1,0,1300,128,63104,1,1,0,244,3,1,10,1,0,46,46,9,4213389,4214676,315965949,323602884,3602884,4427224,756,-254407.7
1,0,1300,128,63360,1,1,0,244,3,1,10,1,0,92,46,9,4214731,4216018,315965949,323603369,3603369,4427820,756,-253922.7
1,0,1272,128,63616,1,1,0,244,3,1,10,1,0,138,45,9,4216073,4217332,315965949,323603853,3603853,4428415,756,-253438.7
1,0,1272,128,63872,1,1,0,244,3,1,10,1,0,183,45,9,4217387,4218646,315965949,323604337,3604337,4429009,756,-252954.7
1,0,1272,128,64128,1,1,0,244,3,1,10,1,0,228,45,9,4218701,4219960,315965949,323604813,3604813,4429594,756,-252478.7
1,0,1300,0,64384,1,1,0,244,3,1,11,1,0,0,46,9,4220175,4221462,315965949,323635168,3635168,4466894,756,-257800.8
1,0,1300,0,64640,1,1,0,244,3,1,11,1,0,46,46,9,4221517,4222804,315965949,323635660,3635660,4467499,756,-257308.8
1,0,1300,0,64896,1,1,0,244,3,1,11,1,0,92,46,9,4222859,4224146,315965949,323636145,3636145,4468095,756,-256823.8
1,0,1272,0,65152,1,1,0,244,3,1,11,1,0,138,45,9,4224201,4225460,315965949,323636629,3636629,4468690,756,-256339.8
1,0,1272,0,65408,1,1,0,244,3,1,11,1,0,183,45,9,4225515,4226774,315965949,323637113,3637113,4469284,756,-255855.8
1,0,1272,0,128,1,1,0,244,3,1,11,1,0,228,45,9,4226829,4228088,315965949,323637589,3637589,4469869,756,-255379.8
1,0,1300,128,64384,1,1,0,244,3,1,11,1,0,0,46,9,4228143,4229430,315965949,323638085,3638085,4470479,756,-254883.8
1,0,1300,128,64640,1,1,0,244,3,1,11,1,0,46,46,9,4229485,4230772,315965949,323638582,3638582,4471090,756,-254386.8
1,0,1300,128,64896,1,1,0,244,3,1,11,1,0,92,46,9,4230827,4232114,315965949,323639066,3639066,4471684,756,-253902.8
1,0,1272,128,65152,1,1,0,244,3,1,11,1,0,138,45,9,4232169,4233428,315965949,323639550,3639550,4472279,756,-253418.8
1,0,1272,128,65408,1,1,0,244,3,1,11,1,0,183,45,9,4233483,4234742,315965949,323640034,3640034,4472874,756,-252934.8
1,0,1272,128,128,1,1,0,244,3,1,11,1,0,228,45,9,4234797,4236056,315965949,323640511,3640511,4473460,756,-252457.8
1,0,1300,0,384,1,1,0,244,3,1,12,1,0,0,46,9,4236111,4237398,315965949,323670861,3670861,4510754,756,-257784.8
1,0,1300,0,640,1,1,0,244,3,1,12,1,0,46,46,9,4237453,4238740,315965949,323671354,3671354,4511360,756,-257291.8
1,0,1300,0,896,1,1,0,244,3,1,12,1,0,92,46,9,4238795,4240082,315965949,323671838,3671838,4511955,756,-256807.8
1,0,1272,0,1152,1,1,0,244,3,1,12,1,0,138,45,9,4240137,4241396,315965949,323672322,3672322,4512549,756,-256323.8
1,0,1272,0,1408,1,1,0,244,3,1,12,1,0,183,45,9,4241451,4242710,315965949,323672806,3672806,4513144,756,-255839.8
1,0,1272,0,1664,1,1,0,244,3,1,12,1,0,228,45,9,4242765,4244024,315965949,323673282,3673282,4513729,756,-255363.8
1,0,1300,128,384,1,1,0,244,3,1,12,1,0,0,46,9,4244079,4245366,315965949,323673779,3673779,4514340,756,-254866.8
1,0,1300,128,640,1,1,0,244,3,1,12,1,0,46,46,9,4245421,4246708,315965949,323674271,3674271,4514944,756,-254374.8
1,0,1300,128,896,1,1,0,244,3,1,12,1,0,92,46,9,4246763,4248050,315965949,323674755,3674755,4515539,756,-253890.8
1,0,1272,128,1152,1,1,0,244,3,1,12,1,0,138,45,9,4248105,4249364,315965949,323675240,3675240,4516135,756,-253405.8
1,0,1272,128,1408,1,1,0,244,3,1,12,1,0,183,45,9,4249419,4250678,315965949,323675724,3675724,4516730,756,-252921.8
1,0,1272,128,1664,1,1,0,244,3,1,12,1,0,228,45,9,4250733,4251992,315965949,323676200,3676200,4517315,756,-252445.8
1,0,1300,0,1920,1,1,0,244,3,1,13,1,0,0,46,9,4252047,4253334,315965949,323706604,3706604,4554675,756,-257718.9
1,0,1300,0,2176,1,1,0,244,3,1,13,1,0,46,46,9,4253389,4254676,315965949,323707096,3707096,4555280,756,-257226.9
1,0,1300,0,2432,1,1,0,244,3,1,13,1,0,92,46,9,4254731,4256018,315965949,323707580,3707580,4555874,756,-256742.9
1,0,1272,0,2688,1,1,0,244,3,1,13,1,0,138,45,9,4256073,4257332,315965949,323708064,3708064,4556469,756,-256258.9
1,0,1272,0,2944,1,1,0,244,3,1,13,1,0,183,45,9,4257387,4258646,315965949,323708548,3708548,4557064,756,-255774.9
1,0,1272,0,3200,1,1,0,244,3,1,13,1,0,228,45,9,4258701,4259960,315965949,323709025,3709025,4557650,756,-255297.9
1,0,1300,128,1920,1,1,0,244,3,1,13,1,0,0,46,9,4260015,4261302,315965949,323709521,3709521,4558259,756,-254801.9
1,0,1300,128,2176,1,1,0,244,3,1,13,1,0,46,46,9,4261357,4262644,315965949,323710013,3710013,4558864,756,-254309.9
1,0,1300,128,2432,1,1,0,244,3,1,13,1,0,92,46,9,4262699,4263986,315965949,323710498,3710498,4559460,756,-253824.9
1,0,1272,128,2688,1,1,0,244,3,1,13,1,0,138,45,9,4264041,4265300,315965949,323710982,3710982,4560055,756,-253340.9
1,0,1272,128,2944,1,1,0,244,3,1,13,1,0,183,45,9,4265355,4266614,315965949,323711466,3711466,4560649,756,-252856.9
1,0,1272,128,3200,1,1,0,244,3,1,13,1,0,228,45,9,4266669,4267928,315965949,323711942,3711942,4561234,756,-252380.9
1,0,1300,0,3456,1,1,0,244,4,0,0,1,0,0,46,9,4267983,4269270,315965949,323742687,3742687,4599014,756,-257313
1,0,1300,0,3712,1,1,0,244,4,0,0,1,0,46,46,9,4269325,4270612,315965949,323743180,3743180,4599620,756,-256820
1,0,1300,0,3968,1,1,0,244,4,0,0,1,0,92,46,9,4270667,4271954,315965949,323743664,3743664,4600214,756,-256336
1,0,1272,0,4224,1,1,0,244,4,0,0,1,0,138,45,9,4272009,4273268,315965949,323744148,3744148,4600809,756,-255852
1,0,1272,0,4480,1,1,0,244,4,0,0,1,0,183,45,9,4273323,4274582,315965949,323744632,3744632,4601404,756,-255368
1,0,1272,0,4736,1,1,0,244,4,0,0,1,0,228,45,9,4274637,4275896,315965949,323745109,3745109,4601990,756,-254891
1,0,1300,128,3456,1,1,0,244,4,0,0,1,0,0,46,9,4275951,4277238,315965949,323745605,3745605,4602599,756,-254395
1,0,1300,128,3712,1,1,0,244,4,0,0,1,0,46,46,9,4277293,4278580,315965949,323746097,3746097,4603204,756,-253903
1,0,1300,128,3968,1,1,0,244,4,0,0,1,0,92,46,9,4278635,4279922,315965949,323746582,3746582,4603800,756,-253418
1,0,1272,128,4224,1,1,0,244,4,0,0,1,0,138,45,9,4279977,4281236,315965949,323747066,3747066,4604395,756,-252934
1,0,1272,128,4480,1,1,0,244,4,0,0,1,0,183,45,9,4281291,4282550,315965949,323747550,3747550,4604989,756,-252450
1,0,1272,128,4736,1,1,0,244,4,0,0,1,0,228,45,9,4282605,4283864,315965949,323748026,3748026,4605574,756,-251974
1,0,1300,0,4992,1,1,0,244,4,0,1,1,0,0,46,9,4283919,4285206,315965949,323778381,3778381,4642875,756,-257816.9
1,0,1300,0,5248,1,1,0,244,4,0,1,1,0,46,46,9,4285261,4286548,315965949,323778873,3778873,4643479,756,-257324.9
1,0,1300,0,5504,1,1,0,244,4,0,1,1,0,92,46,9,4286603,4287890,315965949,323779357,3779357,4644074,756,-256840.9
1,0,1272,0,5760,1,1,0,244,4,0,1,1,0,138,45,9,4287945,4289204,315965949,323779842,3779842,4644670,756,-256355.9
1,0,1272,0,6016,1,1,0,244,4,0,1,1,0,183,45,9,4289259,4290518,315965949,323780326,3780326,4645265,756,-255871.9
1,0,1272,0,6272,1,1,0,244,4,0,1,1,0,228,45,9,4290573,4291832,315965949,323780802,3780802,4645849,756,-255395.9
1,0,1300,128,4992,1,1,0,244,4,0,1,1,0,0,46,9,4291887,4293174,315965949,323781298,3781298,4646459,756,-254899.9
1,0,1300,128,5248,1,1,0,244,4,0,1,1,0,46,46,9,4293229,4294516,315965949,323781791,3781791,4647065,756,-254406.9
1,0,1300,128,5504,1,1,0,244,4,0,1,1,0,92,46,9,4294571,4295858,315965949,323782275,3782275,4647660,756,-253922.9
1,0,1272,128,5760,1,1,0,244,4,0,1,1,0,138,45,9,4295913,4297172,315965949,323782759,3782759,4648254,756,-253438.9
1,0,1272,128,6016,1,1,0,244,4,0,1,1,0,183,45,9,4297227,4298486,315965949,323783243,3783243,4648849,756,-252954.9
1,0,1272,128,6272,1,1,0,244,4,0,1,1,0,228,45,9,4298541,4299800,315965949,323783719,3783719,4649434,756,-252478.9
1,0,1300,0,6528,1,1,0,244,4,0,2,1,0,0,46,9,4299855,4301142,315965949,323814074,3814074,4686734,756,-257801
1,0,1300,0,6784,1,1,0,244,4,0,2,1,0,46,46,9,4301197,4302484,315965949,323814567,3814567,4687340,756,-257308
